"","SYMBOL","gene_id","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","Wildtype_Avg","Pax6cKO_Avg","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000005413","Hmox1","ENSMUSG00000005413",1751,"heme oxygenase 1 [Source:MGI Symbol;Acc:MGI:96163]","protein_coding","chromosome",15368,0.871486855659824,3.27621747709061,1.89461194460309,1.95324035142727,10.5041136779826,0.0101170561150848,0.0686284671817338
"ENSMUSG00000054477","Kcnn2","ENSMUSG00000054477",7468,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2 [Source:MGI Symbol;Acc:MGI:2153182]","protein_coding","chromosome",140492,0.0516660327426422,0.306095366481196,2.53756904527132,0.639795069317608,10.5026148080502,0.0101208058979336,0.0686284671817338
"ENSMUSG00000031595","Pdgfrl","ENSMUSG00000031595",3126,"platelet-derived growth factor receptor-like [Source:MGI Symbol;Acc:MGI:1916047]","protein_coding","chromosome",68797,0.316315016432523,0.981309380222696,1.61197732875852,1.156079009116,10.4944952327175,0.0101411487118773,0.0687240109488731
"ENSMUSG00000024983","Vti1a","ENSMUSG00000024983",12304,"vesicle transport through interaction with t-SNAREs 1A [Source:MGI Symbol;Acc:MGI:1855699]","protein_coding","chromosome",53611,3.34552766969761,2.55589636869023,-0.404391463263203,5.19605119147674,10.4930368620156,0.0101448078468554,0.0687240109488731
"ENSMUSG00000042286","Stab1","ENSMUSG00000042286",10288,"stabilin 1 [Source:MGI Symbol;Acc:MGI:2178742]","protein_coding","chromosome",192187,0.571104380819414,1.3495309136674,1.25770365657286,3.33107253115706,10.5870624398282,0.0101512169153291,0.0687338500805022
"ENSMUSG00000022488","Nckap1l","ENSMUSG00000022488",5935,"NCK associated protein 1 like [Source:MGI Symbol;Acc:MGI:1926063]","protein_coding","chromosome",105855,0.104406622732451,0.699789112078585,2.75565661667693,1.37830920730575,10.606886502088,0.0101577882437159,0.0687447777333374
"ENSMUSG00000017418","Arl5b","ENSMUSG00000017418",10428,"ADP-ribosylation factor-like 5B [Source:MGI Symbol;Acc:MGI:1923119]","protein_coding","chromosome",75869,3.25973843720376,2.25550865119675,-0.550112628027583,4.86426704802754,10.4855238341197,0.0101636842221306,0.0687511263942851
"ENSMUSG00000040747","Cd53","ENSMUSG00000040747",1742,"CD53 antigen [Source:MGI Symbol;Acc:MGI:88341]","protein_coding","chromosome",12508,0.279411349659144,1.19429736578355,2.03100616326134,0.574491732606224,10.4828719102751,0.0101703574602758,0.0687627239891003
"ENSMUSG00000052415","Tchh","ENSMUSG00000052415",5823,"trichohyalin [Source:MGI Symbol;Acc:MGI:2177944]","protein_coding","chromosome",99681,0.676073260329871,2.77377178994612,2.06223244473631,3.35994866565903,11.8961279617582,0.0101801993599476,0.0687957234524335
"ENSMUSG00000049866","Arl4c","ENSMUSG00000049866",5492,"ADP-ribosylation factor-like 4C [Source:MGI Symbol;Acc:MGI:2445172]","protein_coding","chromosome",320982,0.95489498605411,2.25421340797561,1.24941732648801,3.17722116114292,10.4953235018398,0.0102059635301373,0.0689362378336162
"ENSMUSG00000019791","Hint3","ENSMUSG00000019791",5519,"histidine triad nucleotide binding protein 3 [Source:MGI Symbol;Acc:MGI:1914097]","protein_coding","chromosome",66847,3.57925445519595,2.49279339510972,-0.529100088231819,4.08636417965396,10.4598825348814,0.0102284339008993,0.0690513248343994
"ENSMUSG00000002602","Axl","ENSMUSG00000002602",5033,"AXL receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:1347244]","protein_coding","chromosome",26362,9.52793019359449,13.2112214936887,0.461209674279797,5.84755078043845,10.4580971806576,0.0102329611693006,0.0690513248343994
"ENSMUSG00000101939","Gm28438","ENSMUSG00000101939",345,"predicted gene 28438 [Source:MGI Symbol;Acc:MGI:5579144]","unprocessed_pseudogene","chromosome",NA,19.8086931449634,35.0062468863727,0.820904725645812,3.27167332485725,10.4491615565537,0.0102556570471011,0.0691708153074663
"ENSMUSG00000000826","Dnajc5","ENSMUSG00000000826",6953,"DnaJ heat shock protein family (Hsp40) member C5 [Source:MGI Symbol;Acc:MGI:892995]","protein_coding","chromosome",13002,11.7299166192692,9.10369201909687,-0.381096417278945,6.18850069161125,10.4445944834058,0.010267281020171,0.0692155497844973
"ENSMUSG00000051007","Gatd1","ENSMUSG00000051007",3633,"glutamine amidotransferase like class 1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2387178]","protein_coding","chromosome",213350,3.12121403532832,1.94331435499158,-0.69559295723102,3.23747033791736,10.4360344402657,0.0102891114753781,0.0693290130364761
"ENSMUSG00000006218","Fam131c","ENSMUSG00000006218",1433,"family with sequence similarity 131, member C [Source:MGI Symbol;Acc:MGI:2685539]","protein_coding","chromosome",277743,0.819899535115195,2.74668317938361,1.70944605041635,1.47323767865601,10.4310905641385,0.0103017457336214,0.0693804313201201
"ENSMUSG00000026496","Parp1","ENSMUSG00000026496",5293,"poly (ADP-ribose) polymerase family, member 1 [Source:MGI Symbol;Acc:MGI:1340806]","protein_coding","chromosome",11545,11.0210388559954,8.25548063217623,-0.436642461790938,5.68482772695242,10.4252426640519,0.0103167149124324,0.0694217620188736
"ENSMUSG00000021223","Papln","ENSMUSG00000021223",5635,"papilin, proteoglycan-like sulfated glycoprotein [Source:MGI Symbol;Acc:MGI:2386139]","protein_coding","chromosome",170721,2.06523917716377,3.14436739256051,0.593518842720334,3.89849114704467,10.4247820480743,0.0103178951122015,0.0694217620188736
"ENSMUSG00000032231","Anxa2","ENSMUSG00000032231",3731,"annexin A2 [Source:MGI Symbol;Acc:MGI:88246]","protein_coding","chromosome",12306,264.642477981852,368.792886070943,0.469930679179826,10.2069806525332,10.4216412079227,0.0103259470677321,0.0694422444171879
"ENSMUSG00000022708","Zbtb20","ENSMUSG00000022708",30730,"zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]","protein_coding","chromosome",56490,3.51395236269484,5.84363132922538,0.741731064992371,7.16981135195285,10.7725801950165,0.0103585236898022,0.0695999904781102
"ENSMUSG00000033669","Zfp7","ENSMUSG00000033669",5816,"zinc finger protein 7 [Source:MGI Symbol;Acc:MGI:99208]","protein_coding","chromosome",223669,3.78877259674066,5.60142559450413,0.56355093984183,4.78153489105549,10.4086081023446,0.0103594418653508,0.0695999904781102
"ENSMUSG00000048930","Tada3","ENSMUSG00000048930",3883,"transcriptional adaptor 3 [Source:MGI Symbol;Acc:MGI:1915724]","protein_coding","chromosome",101206,6.57103693018083,4.44459021282513,-0.587574951313969,4.44149002137964,10.4027072233675,0.0103746509584709,0.0696460418186777
"ENSMUSG00000036862","Dchs1","ENSMUSG00000036862",11052,"dachsous cadherin related 1 [Source:MGI Symbol;Acc:MGI:2685011]","protein_coding","chromosome",233651,0.454707730775929,1.59617246349779,1.83728954078353,3.52758315189734,11.7095143138058,0.0103772446179385,0.0696460418186777
"ENSMUSG00000009470","Tnpo1","ENSMUSG00000009470",11212,"transportin 1 [Source:MGI Symbol;Acc:MGI:2681523]","protein_coding","chromosome",238799,11.8356406078547,9.10847717268485,-0.39400998731612,6.88313144508095,10.3990417173156,0.0103841123735136,0.0696460418186777
"ENSMUSG00000026603","Smyd2","ENSMUSG00000026603",2717,"SET and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:1915889]","protein_coding","chromosome",226830,2.54613271842203,4.68262888438605,0.882664059648421,3.32256503253113,10.398161494905,0.0103863859869493,0.0696460418186777
"ENSMUSG00000029661","Col1a2","ENSMUSG00000029661",12426,"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]","protein_coding","chromosome",12843,7.54540047844558,51.6516615689048,2.79109451832834,8.54237625787896,15.1136550583947,0.0104293329390318,0.0699002222646466
"ENSMUSG00000034430","Zxdc","ENSMUSG00000034430",8254,"ZXD family zinc finger C [Source:MGI Symbol;Acc:MGI:1933108]","protein_coding","chromosome",80292,4.89082521515335,7.06277022009886,0.508830729393702,5.6379522486934,10.3791459600634,0.0104356529835986,0.0699085990839004
"ENSMUSG00000004937","Sgta","ENSMUSG00000004937",2876,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha [Source:MGI Symbol;Acc:MGI:1098703]","protein_coding","chromosome",52551,20.9622456094063,16.1053948475486,-0.396373146466773,5.74704233083905,10.3772174709158,0.0104406655154509,0.0699085990839004
"ENSMUSG00000090084","Srpx","ENSMUSG00000090084",2652,"sushi-repeat-containing protein [Source:MGI Symbol;Acc:MGI:1858306]","protein_coding","chromosome",51795,0.209240337209985,1.07478454972644,2.30925422522275,0.929143635197309,10.3617854159158,0.0104808834346382,0.0701278137861908
"ENSMUSG00000058656","Samd12","ENSMUSG00000058656",9283,"sterile alpha motif domain containing 12 [Source:MGI Symbol;Acc:MGI:2444518]","protein_coding","chromosome",320679,4.48050270564139,3.07511312127295,-0.566941744609622,5.1485507370353,10.3607766654182,0.0104835190004163,0.0701278137861908
"ENSMUSG00000071715","Ncf4","ENSMUSG00000071715",2020,"neutrophil cytosolic factor 4 [Source:MGI Symbol;Acc:MGI:109186]","protein_coding","chromosome",17972,0.322629037447167,1.40311858451996,2.04877720486004,0.975558529687991,10.3468718091056,0.0105199315008156,0.0703245705822262
"ENSMUSG00000028048","Gba","ENSMUSG00000028048",2559,"glucosidase, beta, acid [Source:MGI Symbol;Acc:MGI:95665]","protein_coding","chromosome",14466,13.3101517588406,19.2793311301769,0.518684167478619,5.38882099090422,10.3456740970365,0.0105230752115179,0.0703245705822262
"ENSMUSG00000025287","Acot9","ENSMUSG00000025287",2273,"acyl-CoA thioesterase 9 [Source:MGI Symbol;Acc:MGI:1928939]","protein_coding","chromosome",56360,11.1749851853237,15.5373614721233,0.4686725735568,4.9336123744048,10.3370033318399,0.0105458684307937,0.0704429467870021
"ENSMUSG00000041000","Trim62","ENSMUSG00000041000",5015,"tripartite motif-containing 62 [Source:MGI Symbol;Acc:MGI:1914775]","protein_coding","chromosome",67525,1.95586690071942,3.81337545305825,0.930128628016265,3.88754271101575,10.3477981943393,0.0105582264052287,0.0704902779755645
"ENSMUSG00000022853","Ehhadh","ENSMUSG00000022853",2981,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1277964]","protein_coding","chromosome",74147,2.1056915052441,1.03404255058261,-1.02688505200035,2.28622450706714,10.3304556392866,0.0105631209081433,0.0704902779755645
"ENSMUSG00000045917","Tmem268","ENSMUSG00000045917",3974,"transmembrane protein 268 [Source:MGI Symbol;Acc:MGI:1913920]","protein_coding","chromosome",230279,0.736593335735971,1.64885140894655,1.13253104255095,2.31634624637607,10.3236989579059,0.0105809604769302,0.0705753626424202
"ENSMUSG00000028329","Xpa","ENSMUSG00000028329",1894,"xeroderma pigmentosum, complementation group A [Source:MGI Symbol;Acc:MGI:99135]","protein_coding","chromosome",22590,10.6820138292676,6.95658839694232,-0.620001409541011,4.07737615098326,10.3193878762488,0.0105923623409163,0.0706174464334067
"ENSMUSG00000063060","Sox7","ENSMUSG00000063060",3299,"SRY (sex determining region Y)-box 7 [Source:MGI Symbol;Acc:MGI:98369]","protein_coding","chromosome",20680,7.63498036421294,12.2574903569898,0.661503434092898,5.05552438871117,10.3089375737043,0.0106200639068892,0.0707681048519136
"ENSMUSG00000034910","Pygo1","ENSMUSG00000034910",7916,"pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]","protein_coding","chromosome",72135,0.163707817398477,0.54553394525377,1.73077800444487,1.59832133177839,10.2992525292921,0.010645816575199,0.0709056380635372
"ENSMUSG00000030707","Coro1a","ENSMUSG00000030707",2783,"coronin, actin binding protein 1A [Source:MGI Symbol;Acc:MGI:1345961]","protein_coding","chromosome",12721,0.327616052818213,1.83077300782972,2.49022378910393,1.68180561363684,10.4630750476728,0.0106802271362179,0.0711006767632902
"ENSMUSG00000029408","Abcb9","ENSMUSG00000029408",5601,"ATP-binding cassette, sub-family B (MDR/TAP), member 9 [Source:MGI Symbol;Acc:MGI:1861729]","protein_coding","chromosome",56325,2.17399179489123,1.14928584033399,-0.946810251371965,3.26265688922546,10.2835768158202,0.0106876615845792,0.0711160284037238
"ENSMUSG00000052423","B4galt3","ENSMUSG00000052423",5467,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3 [Source:MGI Symbol;Acc:MGI:1928767]","protein_coding","chromosome",57370,3.0240707399351,4.79616505909198,0.638557080294205,4.43953405880684,10.2774453209815,0.0107040841563883,0.0711891629705478
"ENSMUSG00000044103","Il1f9","ENSMUSG00000044103",1648,"interleukin 1 family, member 9 [Source:MGI Symbol;Acc:MGI:2449929]","protein_coding","chromosome",215257,7.93887464144468,38.8424638340991,2.22767887059366,5.27480364406409,14.1060611756376,0.0107089200228285,0.0711891629705478
"ENSMUSG00000058486","Wdr91","ENSMUSG00000058486",4652,"WD repeat domain 91 [Source:MGI Symbol;Acc:MGI:2141558]","protein_coding","chromosome",101240,2.45438035643027,3.72687536856286,0.584356282967453,3.87072002409304,10.2702119064152,0.0107234980546245,0.0712519154400951
"ENSMUSG00000097354","2310001H17Rik","ENSMUSG00000097354",7241,"RIKEN cDNA 2310001H17 gene [Source:MGI Symbol;Acc:MGI:1923682]","lncRNA","chromosome",76432,0.189512213322635,0.59127265749059,1.64084481023457,1.60425408520707,10.252593766511,0.0107709653312756,0.0715138040671791
"ENSMUSG00000018809","Smyd4","ENSMUSG00000018809",4329,"SET and MYND domain containing 4 [Source:MGI Symbol;Acc:MGI:2442796]","protein_coding","chromosome",319822,2.47105855984084,1.41497854926782,-0.822478925627079,3.11631154391888,10.2517567589981,0.0107732268476482,0.0715138040671791
"ENSMUSG00000022364","Tbc1d31","ENSMUSG00000022364",6366,"TBC1 domain family, member 31 [Source:MGI Symbol;Acc:MGI:2684931]","protein_coding","chromosome",210544,2.3060082335048,1.43673869376128,-0.694370765935184,3.6042560152951,10.2425275806626,0.0107982020175867,0.0716452953961121
"ENSMUSG00000032705","Exd2","ENSMUSG00000032705",8337,"exonuclease 3'-5' domain containing 2 [Source:MGI Symbol;Acc:MGI:1922485]","protein_coding","chromosome",97827,1.69884445792506,1.05587688504613,-0.691183643936314,3.54632397752767,10.2292988317228,0.0108341248629624,0.0718492632590622
"ENSMUSG00000014867","Surf4","ENSMUSG00000014867",3281,"surfeit gene 4 [Source:MGI Symbol;Acc:MGI:98445]","protein_coding","chromosome",20932,16.7100377604657,24.2732166267712,0.515059520159146,6.07868664611041,10.2248469310968,0.0108462471265414,0.0718952719425189
"ENSMUSG00000027303","Ptpra","ENSMUSG00000027303",10848,"protein tyrosine phosphatase, receptor type, A [Source:MGI Symbol;Acc:MGI:97808]","protein_coding","chromosome",19262,5.52833009304092,7.19564149057852,0.372489599104541,6.11386084603029,10.2195150982613,0.0108607873707312,0.071957256794042
"ENSMUSG00000025921","Rdh10","ENSMUSG00000025921",4160,"retinol dehydrogenase 10 (all-trans) [Source:MGI Symbol;Acc:MGI:1924238]","protein_coding","chromosome",98711,4.03560610284102,7.48907561771436,0.89123356562725,4.58789928598753,10.4611347934666,0.0108838881628568,0.0720758725665405
"ENSMUSG00000052310","Slc39a1","ENSMUSG00000052310",2364,"solute carrier family 39 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1353474]","protein_coding","chromosome",30791,21.1971215368356,29.1414302934451,0.438238250221358,5.90358060711666,10.1953583063122,0.0109269658295102,0.0723266038939466
"ENSMUSG00000031799","Tpm4","ENSMUSG00000031799",4269,"tropomyosin 4 [Source:MGI Symbol;Acc:MGI:2449202]","protein_coding","chromosome",326618,34.6691949449589,45.5800048449723,0.379739156729854,7.424128259852,10.1901608318433,0.010941269331051,0.0723867279645437
"ENSMUSG00000022150","Dab2","ENSMUSG00000022150",7342,"disabled 2, mitogen-responsive phosphoprotein [Source:MGI Symbol;Acc:MGI:109175]","protein_coding","chromosome",13132,0.380492534557554,1.81035954915545,2.27554485028484,3.04019882967307,11.4698152333833,0.010948878687179,0.0724025277802154
"ENSMUSG00000030243","Recql","ENSMUSG00000030243",7688,"RecQ protein-like [Source:MGI Symbol;Acc:MGI:103021]","protein_coding","chromosome",19691,2.04354416558509,1.29879209306594,-0.670113984565569,3.71247530049638,10.1765750266477,0.0109787665958686,0.0725655654837509
"ENSMUSG00000076609","Igkc","ENSMUSG00000076609",532,"immunoglobulin kappa constant [Source:MGI Symbol;Acc:MGI:96495]","IG_C_gene","chromosome",16071,0.826478723373067,24.3117612634891,4.87031152993407,2.79303590700283,13.4130175590781,0.0110182873376745,0.0727920869516588
"ENSMUSG00000079620","Muc4","ENSMUSG00000079620",11757,"mucin 4 [Source:MGI Symbol;Acc:MGI:2153525]","protein_coding","chromosome",140474,435.269181521876,769.721836782326,0.78843312830488,12.7995406532655,10.1576923817723,0.0110311463880365,0.0728423366490008
"ENSMUSG00000001506","Col1a1","ENSMUSG00000001506",6563,"collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]","protein_coding","chromosome",12842,25.1952532597661,193.865630151715,2.94184728663627,9.51260754997424,14.6671793431983,0.0110857372615511,0.0731679764902087
"ENSMUSG00000020773","Trim47","ENSMUSG00000020773",2735,"tripartite motif-containing 47 [Source:MGI Symbol;Acc:MGI:1917374]","protein_coding","chromosome",217333,0.56903592522788,1.94625747696093,1.77926152240032,1.85994506806858,10.1310939491606,0.011105452392199,0.0732632294589075
"ENSMUSG00000044912","Syt16","ENSMUSG00000044912",9144,"synaptotagmin XVI [Source:MGI Symbol;Acc:MGI:2673872]","protein_coding","chromosome",238266,1.59524885227385,2.4023409075838,0.577837570606087,4.2084753805974,10.1034474475799,0.0111833404038872,0.0737415910611289
"ENSMUSG00000078247","Airn","ENSMUSG00000078247",3597,"antisense Igf2r RNA [Source:MGI Symbol;Acc:MGI:1353471]","lncRNA","chromosome",104103,0.788493361592696,1.92361144339695,1.28375578373053,2.34976195224053,10.1015893105258,0.0111885993792901,0.0737415910611289
"ENSMUSG00000036779","Tent4b","ENSMUSG00000036779",4937,"terminal nucleotidyltransferase 4B [Source:MGI Symbol;Acc:MGI:1917820]","protein_coding","chromosome",214627,11.5247921715185,8.74097444747342,-0.405652197460941,5.65161862896427,10.0960347643457,0.0112043382445554,0.0738102415378856
"ENSMUSG00000097482","Gm17634","ENSMUSG00000097482",1655,"predicted gene, 17634 [Source:MGI Symbol;Acc:MGI:4937268]","lncRNA","chromosome",100504568,3.22786125926104,1.45054012301343,-1.14995491307925,2.02404283174139,10.0852448641826,0.0112349895056435,0.0739770177942824
