"","length","gc"
"ENSMUSG00000029001",3024,0.543981481481482
"ENSMUSG00000045589",6817,0.462666862256124
"ENSMUSG00000092600",492,0.5
"ENSMUSG00000030111",7021,0.464178891895741
"ENSMUSG00000030357",2795,0.578175313059034
"ENSMUSG00000002617",4482,0.381079875055779
"ENSMUSG00000039611",3325,0.454736842105263
"ENSMUSG00000089715",10609,0.549250636252239
"ENSMUSG00000109587",687,0.605531295487627
"ENSMUSG00000025665",5013,0.441851186914024
"ENSMUSG00000028826",6744,0.45729537366548
"ENSMUSG00000041870",5983,0.534848738091259
"ENSMUSG00000028337",6459,0.536770397894411
"ENSMUSG00000032399",2007,0.464872944693573
"ENSMUSG00000071648",1517,0.560975609756098
"ENSMUSG00000055944",3776,0.510328389830508
"ENSMUSG00000000617",5421,0.54215089466888
"ENSMUSG00000049571",9224,0.498373807458803
"ENSMUSG00000095193",3773,0.363636363636364
"ENSMUSG00000028179",2791,0.431386599785023
"ENSMUSG00000033342",4893,0.435111383609238
"ENSMUSG00000027010",7342,0.422364478343776
"ENSMUSG00000035095",4274,0.511464670098269
"ENSMUSG00000058400",2192,0.442974452554745
"ENSMUSG00000052609",11727,0.535004690031551
"ENSMUSG00000048497",4898,0.462025316455696
"ENSMUSG00000019864",4554,0.481993851559069
"ENSMUSG00000028018",5401,0.421958896500648
"ENSMUSG00000087174",9005,0.372903942254303
"ENSMUSG00000020102",11839,0.437790353915027
"ENSMUSG00000022604",9163,0.44494161300884
"ENSMUSG00000044349",8527,0.459247097455142
"ENSMUSG00000111329",1898,0.591675447839831
"ENSMUSG00000045438",3747,0.534294101948225
"ENSMUSG00000059146",30170,0.425522041763341
"ENSMUSG00000030417",2486,0.48189863234111
"ENSMUSG00000032878",6971,0.42877635920241
"ENSMUSG00000021288",6355,0.545869394177813
"ENSMUSG00000064145",7672,0.445907194994786
"ENSMUSG00000032246",3642,0.526084568918177
"ENSMUSG00000003848",3486,0.487664945496271
"ENSMUSG00000031652",12189,0.497907949790795
"ENSMUSG00000018666",4273,0.432717060613152
"ENSMUSG00000089832",4230,0.51725768321513
"ENSMUSG00000026116",9413,0.428343779878891
"ENSMUSG00000032013",3473,0.555139648718687
"ENSMUSG00000038020",5677,0.562621102695085
"ENSMUSG00000035365",3594,0.441012799109627
"ENSMUSG00000003435",5764,0.48941707147814
"ENSMUSG00000060988",7810,0.382074263764405
"ENSMUSG00000109455",471,0.607218683651805
"ENSMUSG00000029330",3939,0.515359228230515
"ENSMUSG00000021375",8214,0.475651327002678
"ENSMUSG00000064357",681,0.359765051395007
"ENSMUSG00000023913",2905,0.470912220309811
"ENSMUSG00000108311",2355,0.479830148619958
"ENSMUSG00000103749",6733,0.493390761918907
"ENSMUSG00000003970",1359,0.550404709345107
"ENSMUSG00000097180",1594,0.460476787954831
"ENSMUSG00000059089",1256,0.481687898089172
"ENSMUSG00000039756",3309,0.440314294348746
"ENSMUSG00000031832",3490,0.554727793696275
"ENSMUSG00000070891",1359,0.506254598969831
"ENSMUSG00000021125",1428,0.46078431372549
"ENSMUSG00000028023",4726,0.548455353364367
"ENSMUSG00000021254",8316,0.464405964405964
"ENSMUSG00000059070",4043,0.5392035617116
"ENSMUSG00000057234",2275,0.410989010989011
"ENSMUSG00000043153",8316,0.424362674362674
"ENSMUSG00000070056",6666,0.550705070507051
"ENSMUSG00000019961",10998,0.442807783233315
"ENSMUSG00000032018",4866,0.453144266337855
"ENSMUSG00000111877",764,0.413612565445026
"ENSMUSG00000036192",11076,0.416486096063561
"ENSMUSG00000020864",4255,0.500117508813161
"ENSMUSG00000028657",3674,0.454001088731628
"ENSMUSG00000056014",4097,0.45643153526971
"ENSMUSG00000026421",1956,0.554703476482618
"ENSMUSG00000044505",3645,0.547873799725652
"ENSMUSG00000045551",1324,0.395015105740181
"ENSMUSG00000108956",4337,0.386672815310122
"ENSMUSG00000013787",5489,0.603388595372563
"ENSMUSG00000037487",15388,0.447036651936574
"ENSMUSG00000027854",10296,0.436771561771562
"ENSMUSG00000104693",1321,0.445874337623013
"ENSMUSG00000036661",5709,0.552636188474339
"ENSMUSG00000038079",2389,0.473419840937631
"ENSMUSG00000067369",4648,0.437392426850258
"ENSMUSG00000061039",5711,0.374540360707407
"ENSMUSG00000027016",8223,0.418095585552718
"ENSMUSG00000046841",3089,0.557785691162188
"ENSMUSG00000051537",2742,0.528081692195478
"ENSMUSG00000028609",770,0.422077922077922
"ENSMUSG00000048592",2724,0.445301027900147
"ENSMUSG00000042116",3623,0.554512834667403
"ENSMUSG00000021973",3084,0.44325551232166
"ENSMUSG00000032815",8761,0.473918502454058
"ENSMUSG00000021400",4378,0.507080858839653
"ENSMUSG00000086213",2323,0.51872578562204
"ENSMUSG00000039220",5623,0.538502578694647
"ENSMUSG00000058240",4529,0.448664164274674
"ENSMUSG00000078348",3841,0.454829471491799
"ENSMUSG00000106239",1380,0.435507246376812
"ENSMUSG00000048550",4043,0.430620826119218
"ENSMUSG00000025784",992,0.601814516129032
"ENSMUSG00000022427",1651,0.47244094488189
"ENSMUSG00000039156",5133,0.475745178258329
"ENSMUSG00000037254",3315,0.417496229260935
"ENSMUSG00000105289",2860,0.448251748251748
"ENSMUSG00000107576",1802,0.40788013318535
"ENSMUSG00000021156",10955,0.443724326791419
"ENSMUSG00000037526",4322,0.471540953262379
"ENSMUSG00000097684",1316,0.432370820668693
"ENSMUSG00000022453",2577,0.517656189367482
"ENSMUSG00000028820",4743,0.46594982078853
"ENSMUSG00000022682",4318,0.457850856878184
"ENSMUSG00000074657",6990,0.51173104434907
"ENSMUSG00000040532",2172,0.581491712707182
"ENSMUSG00000030413",1837,0.540010887316277
"ENSMUSG00000020649",2771,0.465175027066041
"ENSMUSG00000072825",8002,0.602599350162459
"ENSMUSG00000025968",8086,0.415656690576305
"ENSMUSG00000022945",4681,0.5210425122837
"ENSMUSG00000097184",2428,0.50164744645799
"ENSMUSG00000092083",15165,0.396505110451698
"ENSMUSG00000113698",2795,0.337745974955277
"ENSMUSG00000052837",1809,0.625760088446656
"ENSMUSG00000054509",6534,0.481022344658708
"ENSMUSG00000021824",7015,0.427227369921597
"ENSMUSG00000046352",2406,0.520781379883624
"ENSMUSG00000020553",2723,0.486228424531766
"ENSMUSG00000033594",3591,0.576162628794208
"ENSMUSG00000034786",1343,0.594192107222636
"ENSMUSG00000038855",10463,0.518780464493931
"ENSMUSG00000026816",4560,0.520614035087719
"ENSMUSG00000020868",3979,0.565720030158331
"ENSMUSG00000036980",4476,0.497542448614835
"ENSMUSG00000037896",5684,0.483990147783251
"ENSMUSG00000081648",888,0.394144144144144
"ENSMUSG00000028525",10560,0.461837121212121
"ENSMUSG00000038642",1358,0.459499263622975
"ENSMUSG00000002763",3796,0.614857744994731
"ENSMUSG00000104950",1946,0.441932168550874
"ENSMUSG00000050332",8496,0.455979284369115
"ENSMUSG00000001482",4408,0.534029038112523
"ENSMUSG00000026785",4255,0.572032902467685
"ENSMUSG00000033658",6742,0.435182438445565
"ENSMUSG00000040841",3007,0.611240438975723
"ENSMUSG00000056755",5886,0.448521916411825
"ENSMUSG00000033542",9977,0.471183722561892
"ENSMUSG00000007836",2678,0.553771471247199
"ENSMUSG00000084817",423,0.534278959810875
"ENSMUSG00000045350",9630,0.526168224299066
"ENSMUSG00000086029",1619,0.522544780728845
"ENSMUSG00000021395",4498,0.449977767896843
"ENSMUSG00000062609",6313,0.465230476793917
"ENSMUSG00000019942",4934,0.497162545601946
"ENSMUSG00000027778",12428,0.432491149018346
"ENSMUSG00000091985",3039,0.448831852583087
"ENSMUSG00000024782",3120,0.484615384615385
"ENSMUSG00000045876",3484,0.471297359357061
"ENSMUSG00000039686",9784,0.504497138184791
"ENSMUSG00000110390",1704,0.504694835680751
"ENSMUSG00000104925",2241,0.365015618027666
"ENSMUSG00000027175",6877,0.471135669623382
"ENSMUSG00000025746",2428,0.397446457990115
"ENSMUSG00000086385",659,0.408194233687405
"ENSMUSG00000109695",1565,0.498402555910543
"ENSMUSG00000106427",3063,0.488083578191316
"ENSMUSG00000112759",779,0.370988446726572
"ENSMUSG00000028675",2213,0.430637144148215
"ENSMUSG00000093424",1118,0.519677996422182
"ENSMUSG00000014592",14570,0.506245710363761
"ENSMUSG00000026792",5145,0.522837706511176
"ENSMUSG00000038604",4108,0.57205452775073
"ENSMUSG00000038150",2184,0.558150183150183
"ENSMUSG00000025171",1687,0.609958506224066
"ENSMUSG00000038664",27464,0.434459656277308
"ENSMUSG00000102235",1513,0.419035029742234
"ENSMUSG00000021910",13198,0.502727686013032
"ENSMUSG00000030978",11012,0.434162731565565
"ENSMUSG00000058952",2220,0.469369369369369
"ENSMUSG00000090622",2969,0.50993600538902
"ENSMUSG00000049281",5461,0.481047427211133
"ENSMUSG00000032373",7597,0.478741608529683
"ENSMUSG00000050105",1275,0.51921568627451
"ENSMUSG00000020937",3393,0.53639846743295
"ENSMUSG00000022085",1079,0.467099165894347
"ENSMUSG00000013736",4413,0.418309539995468
"ENSMUSG00000022019",6072,0.399044795783926
"ENSMUSG00000047193",16348,0.393503792512846
"ENSMUSG00000060216",2845,0.553602811950791
"ENSMUSG00000106073",3973,0.422602567329474
"ENSMUSG00000023156",2401,0.440233236151603
"ENSMUSG00000034912",18336,0.399378272251309
"ENSMUSG00000095440",4462,0.571492604213357
"ENSMUSG00000099759",1735,0.579250720461095
"ENSMUSG00000027007",5599,0.49598142525451
"ENSMUSG00000031570",3528,0.498015873015873
"ENSMUSG00000039835",11348,0.4947127247092
"ENSMUSG00000029587",5821,0.501116646624291
"ENSMUSG00000022197",18419,0.470329551007112
"ENSMUSG00000108819",2307,0.354139575205895
"ENSMUSG00000067220",6327,0.430535798956852
"ENSMUSG00000049092",8776,0.407930720145852
"ENSMUSG00000102581",2827,0.412805093738946
"ENSMUSG00000060012",13017,0.496811861412
"ENSMUSG00000118292",3369,0.43069159988127
"ENSMUSG00000085303",1685,0.420178041543027
"ENSMUSG00000063952",8654,0.554425699098683
"ENSMUSG00000108456",2500,0.3732
"ENSMUSG00000039164",4650,0.561290322580645
"ENSMUSG00000027834",7286,0.363436727971452
"ENSMUSG00000105720",2284,0.408931698774081
"ENSMUSG00000028495",1586,0.488650693568726
"ENSMUSG00000034796",5268,0.566249050873197
"ENSMUSG00000022415",4808,0.560108153078203
"ENSMUSG00000031613",1683,0.404634581105169
"ENSMUSG00000004709",4876,0.456931911402789
"ENSMUSG00000105622",1820,0.367032967032967
"ENSMUSG00000068036",10325,0.478450363196126
"ENSMUSG00000030555",8474,0.466839745102667
"ENSMUSG00000044876",5959,0.520892767242826
"ENSMUSG00000075553",2874,0.476687543493389
"ENSMUSG00000100084",1130,0.583185840707965
"ENSMUSG00000039678",4719,0.556473829201102
"ENSMUSG00000034252",7016,0.419042189281642
"ENSMUSG00000101188",1218,0.486042692939245
"ENSMUSG00000084146",979,0.461695607763023
"ENSMUSG00000013584",2264,0.505742049469965
"ENSMUSG00000112358",3142,0.357733927434755
"ENSMUSG00000022208",7064,0.55039637599094
"ENSMUSG00000070420",1928,0.606327800829876
"ENSMUSG00000075254",12728,0.497250157133878
"ENSMUSG00000003873",1576,0.53997461928934
"ENSMUSG00000032553",4287,0.479822719850711
"ENSMUSG00000046056",3625,0.532689655172414
"ENSMUSG00000002297",8728,0.411319890009166
"ENSMUSG00000022323",3192,0.398496240601504
"ENSMUSG00000018669",3812,0.545120671563484
"ENSMUSG00000028133",5065,0.445409674234946
"ENSMUSG00000061032",3337,0.551992807911298
"ENSMUSG00000102419",2036,0.393909626719057
"ENSMUSG00000074916",2090,0.563157894736842
"ENSMUSG00000022568",6452,0.570210787352759
"ENSMUSG00000030814",7222,0.540432013292717
"ENSMUSG00000086914",516,0.48062015503876
"ENSMUSG00000027273",6791,0.392431158886762
"ENSMUSG00000049580",3050,0.556393442622951
"ENSMUSG00000007833",5622,0.51760939167556
"ENSMUSG00000026765",2604,0.485407066052227
"ENSMUSG00000005374",7855,0.490006365372374
"ENSMUSG00000060591",655,0.546564885496183
"ENSMUSG00000014856",1511,0.538054268696228
"ENSMUSG00000024853",6822,0.465112870126063
"ENSMUSG00000021803",4332,0.511772853185596
"ENSMUSG00000021134",3988,0.414493480441324
"ENSMUSG00000015846",6303,0.575916230366492
"ENSMUSG00000042268",5226,0.513585916570991
"ENSMUSG00000021223",5635,0.594853593611358
"ENSMUSG00000039208",1586,0.575662042875158
"ENSMUSG00000019710",2255,0.471840354767184
"ENSMUSG00000032212",11276,0.409365023057822
"ENSMUSG00000049625",3497,0.510723477266228
"ENSMUSG00000045813",3015,0.374461028192371
"ENSMUSG00000103891",2309,0.357297531398874
"ENSMUSG00000050786",2421,0.422552664188352
"ENSMUSG00000036777",9063,0.448416639081982
"ENSMUSG00000087366",4117,0.523682292931746
"ENSMUSG00000086822",6016,0.465093085106383
"ENSMUSG00000027375",2778,0.506119510439165
"ENSMUSG00000019792",5308,0.436887716654107
"ENSMUSG00000085620",6503,0.408734430262956
"ENSMUSG00000111649",3869,0.474024295683639
"ENSMUSG00000036840",1968,0.501016260162602
"ENSMUSG00000024194",3740,0.55855614973262
"ENSMUSG00000026304",1992,0.521084337349398
"ENSMUSG00000074923",5211,0.577816158127039
"ENSMUSG00000035642",3833,0.441951474041221
"ENSMUSG00000026594",12085,0.437236243276789
"ENSMUSG00000006205",2879,0.54810698159083
"ENSMUSG00000035356",5018,0.418094858509366
"ENSMUSG00000030110",6763,0.524914978559811
"ENSMUSG00000103220",2292,0.458551483420593
"ENSMUSG00000019916",4114,0.458191541079242
"ENSMUSG00000037405",4360,0.518807339449541
"ENSMUSG00000103108",2234,0.652193375111907
"ENSMUSG00000043644",619,0.602584814216478
"ENSMUSG00000078700",6269,0.519700111660552
"ENSMUSG00000039041",4457,0.563607807942562
"ENSMUSG00000024754",8520,0.487089201877934
"ENSMUSG00000039197",8526,0.387872390335445
"ENSMUSG00000001767",3844,0.452913631633715
"ENSMUSG00000020659",4007,0.430496630895932
"ENSMUSG00000025486",5973,0.47564038171773
"ENSMUSG00000050545",3640,0.393406593406593
"ENSMUSG00000039476",1961,0.617542070372259
"ENSMUSG00000040701",4170,0.534772182254197
"ENSMUSG00000090222",2556,0.386150234741784
"ENSMUSG00000042686",4998,0.39515806322529
"ENSMUSG00000104432",1644,0.35948905109489
"ENSMUSG00000063358",7110,0.429113924050633
"ENSMUSG00000043681",408,0.549019607843137
"ENSMUSG00000027428",2362,0.431414055884843
"ENSMUSG00000044709",1782,0.538159371492705
"ENSMUSG00000029714",5505,0.586739327883742
"ENSMUSG00000090173",4025,0.479503105590062
"ENSMUSG00000041130",3895,0.589216944801027
"ENSMUSG00000066108",14964,0.541232290831329
"ENSMUSG00000085436",1273,0.545168892380204
"ENSMUSG00000051048",3135,0.534290271132376
"ENSMUSG00000028053",14838,0.445343038145303
"ENSMUSG00000040258",1675,0.565373134328358
"ENSMUSG00000031171",4760,0.488655462184874
"ENSMUSG00000026670",4011,0.454250810271753
"ENSMUSG00000035504",2506,0.596967278531524
"ENSMUSG00000041498",10358,0.455300251013709
"ENSMUSG00000033111",4621,0.428045877515689
"ENSMUSG00000027827",11174,0.438249507785932
"ENSMUSG00000064368",519,0.341040462427746
"ENSMUSG00000000530",4265,0.558968347010551
"ENSMUSG00000035027",5663,0.567367119901113
"ENSMUSG00000025478",5983,0.544208591007856
"ENSMUSG00000030979",3576,0.48993288590604
"ENSMUSG00000021194",2756,0.572206095791001
"ENSMUSG00000061479",2964,0.497975708502024
"ENSMUSG00000032313",4714,0.517182859567247
"ENSMUSG00000023852",8721,0.423116615067079
"ENSMUSG00000040022",6080,0.406085526315789
"ENSMUSG00000032292",3369,0.474621549421193
"ENSMUSG00000047013",6680,0.490419161676647
"ENSMUSG00000109829",4269,0.485359568985711
"ENSMUSG00000030346",4813,0.443174735092458
"ENSMUSG00000027824",6860,0.390524781341108
"ENSMUSG00000040167",5721,0.438035308512498
"ENSMUSG00000019803",3711,0.528698464025869
"ENSMUSG00000023330",1350,0.453333333333333
"ENSMUSG00000058174",3901,0.479876954627019
"ENSMUSG00000029660",2065,0.438256658595642
"ENSMUSG00000021286",1919,0.536216779572694
"ENSMUSG00000018677",2756,0.584179970972424
"ENSMUSG00000041488",5711,0.490982314831028
"ENSMUSG00000022195",6007,0.451473281171966
"ENSMUSG00000030302",12612,0.515540754836664
"ENSMUSG00000070034",6781,0.46836749741926
"ENSMUSG00000062054",2631,0.512352717597871
"ENSMUSG00000045822",2708,0.517725258493353
"ENSMUSG00000030729",9583,0.412501304393196
"ENSMUSG00000032046",2823,0.499114417286575
"ENSMUSG00000040451",10546,0.47714773373791
"ENSMUSG00000059974",8079,0.44770392375294
"ENSMUSG00000045312",8415,0.487106357694593
"ENSMUSG00000032171",3843,0.526671870934166
"ENSMUSG00000024726",4807,0.416475972540046
"ENSMUSG00000028884",2993,0.507851653859004
"ENSMUSG00000095597",651,0.486943164362519
"ENSMUSG00000025470",2170,0.528110599078341
"ENSMUSG00000020044",8144,0.455795677799607
"ENSMUSG00000025958",13742,0.393028671226896
"ENSMUSG00000027080",2059,0.460903351141331
"ENSMUSG00000039987",6929,0.414489825371626
"ENSMUSG00000040713",2362,0.501270110076207
"ENSMUSG00000117600",2935,0.396592844974446
"ENSMUSG00000021532",5210,0.473896353166987
"ENSMUSG00000007039",1593,0.591337099811676
"ENSMUSG00000092035",6667,0.472026398680066
"ENSMUSG00000037343",6878,0.424687409130561
"ENSMUSG00000113515",5348,0.494016454749439
"ENSMUSG00000041028",3756,0.428913738019169
"ENSMUSG00000028833",3710,0.573045822102426
"ENSMUSG00000104148",5361,0.476403656034322
"ENSMUSG00000052085",10070,0.492154915590864
"ENSMUSG00000020246",5485,0.436463081130355
"ENSMUSG00000019437",5009,0.528049510880415
"ENSMUSG00000081519",448,0.430803571428571
"ENSMUSG00000030222",2731,0.472720615159282
"ENSMUSG00000075289",4525,0.507624309392265
"ENSMUSG00000038530",3098,0.446739832149774
"ENSMUSG00000045648",7689,0.394199505787489
"ENSMUSG00000015879",8598,0.430448941614329
"ENSMUSG00000045664",3411,0.524479624743477
"ENSMUSG00000042203",4204,0.552568981921979
"ENSMUSG00000029797",15863,0.60045388640232
"ENSMUSG00000116881",2900,0.355862068965517
"ENSMUSG00000074981",9014,0.449633902817839
"ENSMUSG00000102723",1322,0.424357034795764
"ENSMUSG00000037993",4967,0.534527884034629
"ENSMUSG00000020167",4039,0.564991334488735
"ENSMUSG00000018882",2596,0.489984591679507
"ENSMUSG00000034761",8614,0.432783840260042
"ENSMUSG00000066278",2789,0.542488347077806
"ENSMUSG00000063975",3722,0.378291241268135
"ENSMUSG00000097047",1272,0.430817610062893
"ENSMUSG00000055632",16073,0.599390281839109
"ENSMUSG00000058444",3240,0.485185185185185
"ENSMUSG00000101731",2637,0.47743648084945
"ENSMUSG00000027937",1531,0.516655780535598
"ENSMUSG00000029553",5594,0.377011083303539
"ENSMUSG00000103706",2654,0.363978899773926
"ENSMUSG00000057716",11539,0.493110321518329
"ENSMUSG00000042532",2988,0.573293172690763
"ENSMUSG00000104519",2697,0.433815350389321
"ENSMUSG00000034083",9188,0.417609925990422
"ENSMUSG00000020527",7113,0.533108393083087
"ENSMUSG00000051985",8996,0.462094264117386
"ENSMUSG00000008999",4019,0.551629758646429
"ENSMUSG00000023017",5740,0.577351916376307
"ENSMUSG00000042446",8139,0.40950976778474
"ENSMUSG00000042520",18659,0.397020204726941
"ENSMUSG00000031353",2909,0.435544860776899
"ENSMUSG00000009681",8191,0.565132462458796
"ENSMUSG00000047675",1726,0.538238702201622
"ENSMUSG00000036167",4545,0.462486248624862
"ENSMUSG00000029712",4267,0.524490274197328
"ENSMUSG00000056812",11702,0.447957614083063
"ENSMUSG00000057367",4580,0.427292576419214
"ENSMUSG00000073434",8538,0.549894588896697
"ENSMUSG00000068262",1209,0.510339123242349
"ENSMUSG00000038347",4380,0.494520547945206
"ENSMUSG00000041779",6661,0.481759495571236
"ENSMUSG00000031639",5207,0.3919723449203
"ENSMUSG00000028794",3588,0.534002229654404
"ENSMUSG00000067722",3109,0.471212608555806
"ENSMUSG00000033910",6968,0.422502870264064
"ENSMUSG00000020656",5539,0.487994222783896
"ENSMUSG00000024647",2894,0.499308914996545
"ENSMUSG00000026532",9691,0.457537921783098
"ENSMUSG00000066571",8239,0.435732491807258
"ENSMUSG00000037490",4237,0.468019825348124
"ENSMUSG00000034282",6384,0.5625
"ENSMUSG00000090363",1861,0.515314347125202
"ENSMUSG00000116280",996,0.473895582329317
"ENSMUSG00000021188",10150,0.43064039408867
"ENSMUSG00000057863",383,0.608355091383812
"ENSMUSG00000028974",3540,0.527401129943503
"ENSMUSG00000035506",4444,0.511026102610261
"ENSMUSG00000049038",1752,0.437785388127854
"ENSMUSG00000021287",2750,0.558909090909091
"ENSMUSG00000016346",16273,0.511276347323788
"ENSMUSG00000030527",9850,0.485482233502538
"ENSMUSG00000046138",8134,0.41394148020654
"ENSMUSG00000028755",1035,0.542028985507246
