"","SYMBOL","gene_id","length","gc","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID"
"ENSMUSG00000079038","D130040H23Rik","ENSMUSG00000079038",4494,0.411659991099243,"RIKEN cDNA D130040H23 gene [Source:MGI Symbol;Acc:MGI:2444324]","protein_coding","chromosome","211135"
"ENSMUSG00000114598","D130062J10Rik","ENSMUSG00000114598",2800,0.437857142857143,"RIKEN cDNA D130062J10 gene [Source:MGI Symbol;Acc:MGI:2441949]","lncRNA","chromosome","319386"
"ENSMUSG00000022864","D16Ertd472e","ENSMUSG00000022864",6548,0.449297495418448,"DNA segment, Chr 16, ERATO Doi 472, expressed [Source:MGI Symbol;Acc:MGI:1196400]","protein_coding","chromosome","67102"
"ENSMUSG00000043311","D17H6S53E","ENSMUSG00000043311",2280,0.547368421052632,"DNA segment, Chr 17, human D6S53E [Source:MGI Symbol;Acc:MGI:90673]","protein_coding","chromosome","114585"
"ENSMUSG00000044768","D1Ertd622e","ENSMUSG00000044768",41324,0.429048494821411,"DNA segment, Chr 1, ERATO Doi 622, expressed [Source:MGI Symbol;Acc:MGI:1277184]","protein_coding","chromosome","52392"
"ENSMUSG00000031889","D230025D16Rik","ENSMUSG00000031889",4704,0.483630952380952,"RIKEN cDNA D230025D16 gene [Source:MGI Symbol;Acc:MGI:2443049]","protein_coding","chromosome","234678"
"ENSMUSG00000113196","D230049E03Rik","ENSMUSG00000113196",4251,0.393083980239944,"RIKEN cDNA D230049E03 gene [Source:MGI Symbol;Acc:MGI:2443283]","TEC","chromosome","320073"
"ENSMUSG00000073609","D2hgdh","ENSMUSG00000073609",4281,0.520205559448727,"D-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol;Acc:MGI:2138209]","protein_coding","chromosome","98314"
"ENSMUSG00000087269","D330023K18Rik","ENSMUSG00000087269",1249,0.484387510008006,"RIKEN cDNA D330023K18 gene [Source:MGI Symbol;Acc:MGI:2445152]","lncRNA","chromosome","320973"
"ENSMUSG00000073437","D330041H03Rik","ENSMUSG00000073437",3749,0.504667911443051,"RIKEN cDNA D330041H03 gene [Source:MGI Symbol;Acc:MGI:3603827]","lncRNA","chromosome","654822"
"ENSMUSG00000025766","D3Ertd751e","ENSMUSG00000025766",5813,0.39360055049028,"DNA segment, Chr 3, ERATO Doi 751, expressed [Source:MGI Symbol;Acc:MGI:1289213]","protein_coding","chromosome","73852"
"ENSMUSG00000103821","D430013B06Rik","ENSMUSG00000103821",1872,0.395299145299145,"RIKEN cDNA D430013B06 gene [Source:MGI Symbol;Acc:MGI:3026994]","TEC","chromosome","399594"
"ENSMUSG00000097559","D430018E03Rik","ENSMUSG00000097559",3832,0.545407098121086,"RIKEN cDNA D430018E03 gene [Source:MGI Symbol;Acc:MGI:3045245]","lncRNA","chromosome","442800"
"ENSMUSG00000094910","D430019H16Rik","ENSMUSG00000094910",5786,0.517455928102316,"RIKEN cDNA D430019H16 gene [Source:MGI Symbol;Acc:MGI:2443127]","protein_coding","chromosome","268595"
"ENSMUSG00000112980","D430020J02Rik","ENSMUSG00000112980",2941,0.485549132947977,"RIKEN cDNA D430020J02 gene [Source:MGI Symbol;Acc:MGI:2442237]","lncRNA","chromosome","319545"
"ENSMUSG00000087589","D430040D24Rik","ENSMUSG00000087589",2830,0.589399293286219,"RIKEN cDNA D430040D24 gene [Source:MGI Symbol;Acc:MGI:2442526]","lncRNA","chromosome","319678"
"ENSMUSG00000068373","D430041D05Rik","ENSMUSG00000068373",16639,0.453693130596791,"RIKEN cDNA D430041D05 gene [Source:MGI Symbol;Acc:MGI:2181743]","protein_coding","chromosome","241589"
"ENSMUSG00000032743","D430042O09Rik","ENSMUSG00000032743",17086,0.484373171017207,"RIKEN cDNA D430042O09 gene [Source:MGI Symbol;Acc:MGI:2442760]","protein_coding","chromosome","233865"
"ENSMUSG00000107610","D530018E20Rik","ENSMUSG00000107610",958,0.413361169102296,"RIKEN cDNA D530018E20 gene [Source:MGI Symbol;Acc:MGI:1926117]","TEC","chromosome","109360"
"ENSMUSG00000029190","D5Ertd579e","ENSMUSG00000029190",18420,0.464657980456026,"DNA segment, Chr 5, ERATO Doi 579, expressed [Source:MGI Symbol;Acc:MGI:1261849]","protein_coding","chromosome","320661"
"ENSMUSG00000037813","D630003M21Rik","ENSMUSG00000037813",5104,0.532719435736677,"RIKEN cDNA D630003M21 gene [Source:MGI Symbol;Acc:MGI:3606579]","protein_coding","chromosome","228846"
"ENSMUSG00000085772","D630024D03Rik","ENSMUSG00000085772",1567,0.467772814294831,"RIKEN cDNA D630024D03 gene [Source:MGI Symbol;Acc:MGI:3041224]","lncRNA","chromosome","414116"
"ENSMUSG00000106837","D630030B08Rik","ENSMUSG00000106837",3479,0.442943374532912,"RIKEN cDNA D630030B08 gene [Source:MGI Symbol;Acc:MGI:2443017]","TEC","chromosome","319941"
"ENSMUSG00000112237","D630033A02Rik","ENSMUSG00000112237",1482,0.683535762483131,"RIKEN cDNA D630033A02 gene [Source:MGI Symbol;Acc:MGI:3028060]","transcribed_processed_pseudogene","chromosome","402753"
"ENSMUSG00000095385","D630033O11Rik","ENSMUSG00000095385",3746,0.516284036305392,"RIKEN cDNA D630033O11 gene [Source:MGI Symbol;Acc:MGI:2685434]","lncRNA","chromosome","235302"
"ENSMUSG00000052117","D630039A03Rik","ENSMUSG00000052117",2830,0.517667844522968,"RIKEN cDNA D630039A03 gene [Source:MGI Symbol;Acc:MGI:2442889]","protein_coding","chromosome","242484"
"ENSMUSG00000063455","D630045J12Rik","ENSMUSG00000063455",13450,0.468029739776952,"RIKEN cDNA D630045J12 gene [Source:MGI Symbol;Acc:MGI:2669829]","protein_coding","chromosome","330286"
"ENSMUSG00000030347","D6Wsu163e","ENSMUSG00000030347",6784,0.448260613207547,"DNA segment, Chr 6, Wayne State University 163, expressed [Source:MGI Symbol;Acc:MGI:107893]","protein_coding","chromosome","28040"
"ENSMUSG00000073478","D730003I15Rik","ENSMUSG00000073478",1687,0.516893894487256,"RIKEN cDNA D730003I15 gene [Source:MGI Symbol;Acc:MGI:1925971]","lncRNA","chromosome","100504360"
"ENSMUSG00000109198","D7Bwg0826e","ENSMUSG00000109198",3795,0.487220026350461,"DNA segment, Chr 7, Brigham & Women's Genetics 0826 expressed [Source:MGI Symbol;Acc:MGI:106455]","TEC","chromosome","52819"
"ENSMUSG00000030994","D7Ertd443e","ENSMUSG00000030994",7982,0.457153595590078,"DNA segment, Chr 7, ERATO Doi 443, expressed [Source:MGI Symbol;Acc:MGI:1196431]","protein_coding","chromosome","71007"
"ENSMUSG00000111828","D830035M03Rik","ENSMUSG00000111828",1041,0.540826128722382,"RIKEN cDNA D830035M03 gene [Source:MGI Symbol;Acc:MGI:2686558]","lncRNA","chromosome","382114"
"ENSMUSG00000107994","D830050J10Rik","ENSMUSG00000107994",1813,0.55819084390513,"RIKEN cDNA D830050J10 gene [Source:MGI Symbol;Acc:MGI:2444203]","lncRNA","chromosome","352968"
"ENSMUSG00000019362","D8Ertd738e","ENSMUSG00000019362",616,0.587662337662338,"DNA segment, Chr 8, ERATO Doi 738, expressed [Source:MGI Symbol;Acc:MGI:1289231]","protein_coding","chromosome","101966"
"ENSMUSG00000097392","D930016D06Rik","ENSMUSG00000097392",11101,0.391856589496442,"RIKEN cDNA D930016D06 gene [Source:MGI Symbol;Acc:MGI:2442700]","lncRNA","chromosome","100662"
"ENSMUSG00000102553","D930036K23Rik","ENSMUSG00000102553",3964,0.369828456104945,"RIKEN cDNA D930036K23 gene [Source:MGI Symbol;Acc:MGI:2442341]","TEC","chromosome","319591"
"ENSMUSG00000052563","D930048N14Rik","ENSMUSG00000052563",3429,0.532516768737241,"RIKEN cDNA D930048N14 gene [Source:MGI Symbol;Acc:MGI:2144709]","protein_coding","chromosome","97775"
"ENSMUSG00000034574","Daam1","ENSMUSG00000034574",8096,0.466526679841897,"dishevelled associated activator of morphogenesis 1 [Source:MGI Symbol;Acc:MGI:1914596]","protein_coding","chromosome","208846"
"ENSMUSG00000040260","Daam2","ENSMUSG00000040260",9769,0.491862012488484,"dishevelled associated activator of morphogenesis 2 [Source:MGI Symbol;Acc:MGI:1923691]","protein_coding","chromosome","76441"
"ENSMUSG00000028519","Dab1","ENSMUSG00000028519",7908,0.47635306019221,"disabled 1 [Source:MGI Symbol;Acc:MGI:108554]","protein_coding","chromosome","13131"
"ENSMUSG00000022150","Dab2","ENSMUSG00000022150",7342,0.43843639335331,"disabled 2, mitogen-responsive phosphoprotein [Source:MGI Symbol;Acc:MGI:109175]","protein_coding","chromosome","13132"
"ENSMUSG00000026883","Dab2ip","ENSMUSG00000026883",8366,0.596103275161367,"disabled 2 interacting protein [Source:MGI Symbol;Acc:MGI:1916851]","protein_coding","chromosome","69601"
"ENSMUSG00000055639","Dach1","ENSMUSG00000055639",7317,0.42777094437611,"dachshund family transcription factor 1 [Source:MGI Symbol;Acc:MGI:1277991]","protein_coding","chromosome","13134"
"ENSMUSG00000025592","Dach2","ENSMUSG00000025592",9868,0.362484799351439,"dachshund family transcription factor 2 [Source:MGI Symbol;Acc:MGI:1890446]","protein_coding","chromosome","93837"
"ENSMUSG00000044548","Dact1","ENSMUSG00000044548",3761,0.533634671629886,"dishevelled-binding antagonist of beta-catenin 1 [Source:MGI Symbol;Acc:MGI:1891740]","protein_coding","chromosome","59036"
"ENSMUSG00000048826","Dact2","ENSMUSG00000048826",3379,0.560520864160994,"dishevelled-binding antagonist of beta-catenin 2 [Source:MGI Symbol;Acc:MGI:1920347]","protein_coding","chromosome","240025"
"ENSMUSG00000078794","Dact3","ENSMUSG00000078794",2989,0.664436266309803,"dishevelled-binding antagonist of beta-catenin 3 [Source:MGI Symbol;Acc:MGI:3654828]","protein_coding","chromosome","629378"
"ENSMUSG00000022174","Dad1","ENSMUSG00000022174",3916,0.475229826353422,"defender against cell death 1 [Source:MGI Symbol;Acc:MGI:101912]","protein_coding","chromosome","13135"
"ENSMUSG00000039952","Dag1","ENSMUSG00000039952",6357,0.483089507629385,"dystroglycan 1 [Source:MGI Symbol;Acc:MGI:101864]","protein_coding","chromosome","13138"
"ENSMUSG00000035735","Dagla","ENSMUSG00000035735",5747,0.537671828780233,"diacylglycerol lipase, alpha [Source:MGI Symbol;Acc:MGI:2677061]","protein_coding","chromosome","269060"
"ENSMUSG00000039206","Daglb","ENSMUSG00000039206",9567,0.504546879899655,"diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]","protein_coding","chromosome","231871"
"ENSMUSG00000019039","Dalrd3","ENSMUSG00000019039",2458,0.561432058584215,"DALR anticodon binding domain containing 3 [Source:MGI Symbol;Acc:MGI:1915039]","protein_coding","chromosome","67789"
"ENSMUSG00000106943","Dancr","ENSMUSG00000106943",2347,0.478909245845761,"differentiation antagonizing non-protein coding RNA [Source:MGI Symbol;Acc:MGI:1917286]","lncRNA","chromosome","70036"
"ENSMUSG00000053226","Dand5","ENSMUSG00000053226",1825,0.494246575342466,"DAN domain family member 5, BMP antagonist [Source:MGI Symbol;Acc:MGI:1344365]","protein_coding","chromosome","23863"
"ENSMUSG00000039168","Dap","ENSMUSG00000039168",1925,0.565194805194805,"death-associated protein [Source:MGI Symbol;Acc:MGI:1918190]","protein_coding","chromosome","223453"
"ENSMUSG00000068921","Dap3","ENSMUSG00000068921",6483,0.497609131574888,"death associated protein 3 [Source:MGI Symbol;Acc:MGI:1929538]","protein_coding","chromosome","65111"
"ENSMUSG00000021559","Dapk1","ENSMUSG00000021559",9012,0.499778073679538,"death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]","protein_coding","chromosome","69635"
"ENSMUSG00000034974","Dapk3","ENSMUSG00000034974",2532,0.610584518167457,"death-associated protein kinase 3 [Source:MGI Symbol;Acc:MGI:1203520]","protein_coding","chromosome","13144"
"ENSMUSG00000026989","Dapl1","ENSMUSG00000026989",679,0.460972017673049,"death associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1923997]","protein_coding","chromosome","76747"
"ENSMUSG00000028159","Dapp1","ENSMUSG00000028159",4124,0.436954413191077,"dual adaptor for phosphotyrosine and 3-phosphoinositides 1 [Source:MGI Symbol;Acc:MGI:1347063]","protein_coding","chromosome","26377"
"ENSMUSG00000026356","Dars","ENSMUSG00000026356",4358,0.430013767783387,"aspartyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2442544]","protein_coding","chromosome","226414"
"ENSMUSG00000026709","Dars2","ENSMUSG00000026709",5195,0.424446583253128,"aspartyl-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2442510]","protein_coding","chromosome","226539"
"ENSMUSG00000002307","Daxx","ENSMUSG00000002307",3151,0.563313233894002,"Fas death domain-associated protein [Source:MGI Symbol;Acc:MGI:1197015]","protein_coding","chromosome","13163"
"ENSMUSG00000069565","Dazap1","ENSMUSG00000069565",2944,0.564877717391304,"DAZ associated protein 1 [Source:MGI Symbol;Acc:MGI:1917498]","protein_coding","chromosome","70248"
"ENSMUSG00000000346","Dazap2","ENSMUSG00000000346",2900,0.532758620689655,"DAZ associated protein 2 [Source:MGI Symbol;Acc:MGI:1344344]","protein_coding","chromosome","23994"
"ENSMUSG00000002297","Dbf4","ENSMUSG00000002297",8728,0.411319890009166,"DBF4 zinc finger [Source:MGI Symbol;Acc:MGI:1351328]","protein_coding","chromosome","27214"
"ENSMUSG00000026385","Dbi","ENSMUSG00000026385",1422,0.485935302390999,"diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865]","protein_coding","chromosome","13167"
"ENSMUSG00000034675","Dbn1","ENSMUSG00000034675",4514,0.57354895879486,"drebrin 1 [Source:MGI Symbol;Acc:MGI:1931838]","protein_coding","chromosome","56320"
"ENSMUSG00000031970","Dbndd1","ENSMUSG00000031970",2645,0.567863894139887,"dysbindin (dystrobrevin binding protein 1) domain containing 1 [Source:MGI Symbol;Acc:MGI:1919435]","protein_coding","chromosome","72185"
"ENSMUSG00000017734","Dbndd2","ENSMUSG00000017734",4389,0.501480975165186,"dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:MGI Symbol;Acc:MGI:106562]","protein_coding","chromosome","52840"
"ENSMUSG00000020476","Dbnl","ENSMUSG00000020476",2346,0.568627450980392,"drebrin-like [Source:MGI Symbol;Acc:MGI:700006]","protein_coding","chromosome","13169"
"ENSMUSG00000059824","Dbp","ENSMUSG00000059824",2993,0.57968593384564,"D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]","protein_coding","chromosome","13170"
"ENSMUSG00000032469","Dbr1","ENSMUSG00000032469",2488,0.471463022508039,"debranching RNA lariats 1 [Source:MGI Symbol;Acc:MGI:1931520]","protein_coding","chromosome","83703"
"ENSMUSG00000000340","Dbt","ENSMUSG00000000340",3348,0.419354838709677,"dihydrolipoamide branched chain transacylase E2 [Source:MGI Symbol;Acc:MGI:105386]","protein_coding","chromosome","13171"
"ENSMUSG00000040325","Dcaf1","ENSMUSG00000040325",7786,0.434883123555099,"DDB1 and CUL4 associated factor 1 [Source:MGI Symbol;Acc:MGI:2445220]","protein_coding","chromosome","321006"
"ENSMUSG00000035572","Dcaf10","ENSMUSG00000035572",7305,0.439561943874059,"DDB1 and CUL4 associated factor 10 [Source:MGI Symbol;Acc:MGI:2140179]","protein_coding","chromosome","242418"
"ENSMUSG00000022214","Dcaf11","ENSMUSG00000022214",8070,0.508674101610905,"DDB1 and CUL4 associated factor 11 [Source:MGI Symbol;Acc:MGI:90168]","protein_coding","chromosome","28199"
"ENSMUSG00000028436","Dcaf12","ENSMUSG00000028436",3442,0.486054619407321,"DDB1 and CUL4 associated factor 12 [Source:MGI Symbol;Acc:MGI:1916220]","protein_coding","chromosome","68970"
"ENSMUSG00000045284","Dcaf12l1","ENSMUSG00000045284",3531,0.466156896063438,"DDB1 and CUL4 associated factor 12-like 1 [Source:MGI Symbol;Acc:MGI:2444462]","protein_coding","chromosome","245404"
"ENSMUSG00000050926","Dcaf12l2","ENSMUSG00000050926",2885,0.490467937608319,"DDB1 and CUL4 associated factor 12-like 2 [Source:MGI Symbol;Acc:MGI:2445178]","protein_coding","chromosome","245403"
"ENSMUSG00000022300","Dcaf13","ENSMUSG00000022300",10825,0.393256351039261,"DDB1 and CUL4 associated factor 13 [Source:MGI Symbol;Acc:MGI:2684929]","protein_coding","chromosome","223499"
"ENSMUSG00000037103","Dcaf15","ENSMUSG00000037103",2372,0.570826306913997,"DDB1 and CUL4 associated factor 15 [Source:MGI Symbol;Acc:MGI:2684420]","protein_coding","chromosome","212123"
"ENSMUSG00000041966","Dcaf17","ENSMUSG00000041966",9806,0.427697328166429,"DDB1 and CUL4 associated factor 17 [Source:MGI Symbol;Acc:MGI:1923013]","protein_coding","chromosome","75763"
"ENSMUSG00000021222","Dcaf4","ENSMUSG00000021222",3633,0.538398018166804,"DDB1 and CUL4 associated factor 4 [Source:MGI Symbol;Acc:MGI:1921078]","protein_coding","chromosome","73828"
"ENSMUSG00000049106","Dcaf5","ENSMUSG00000049106",5942,0.500168293503871,"DDB1 and CUL4 associated factor 5 [Source:MGI Symbol;Acc:MGI:2444785]","protein_coding","chromosome","320808"
"ENSMUSG00000026571","Dcaf6","ENSMUSG00000026571",6424,0.451743462017435,"DDB1 and CUL4 associated factor 6 [Source:MGI Symbol;Acc:MGI:1921356]","protein_coding","chromosome","74106"
"ENSMUSG00000049354","Dcaf7","ENSMUSG00000049354",6133,0.503342572965922,"DDB1 and CUL4 associated factor 7 [Source:MGI Symbol;Acc:MGI:1919083]","protein_coding","chromosome","71833"
"ENSMUSG00000026554","Dcaf8","ENSMUSG00000026554",12996,0.457987072945522,"DDB1 and CUL4 associated factor 8 [Source:MGI Symbol;Acc:MGI:91860]","protein_coding","chromosome","98193"
"ENSMUSG00000020935","Dcakd","ENSMUSG00000020935",2556,0.497652582159624,"dephospho-CoA kinase domain containing [Source:MGI Symbol;Acc:MGI:1915337]","protein_coding","chromosome","68087"
"ENSMUSG00000019891","Dcbld1","ENSMUSG00000019891",7282,0.452897555616589,"discoidin, CUB  and LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1913936]","protein_coding","chromosome","66686"
"ENSMUSG00000035107","Dcbld2","ENSMUSG00000035107",8401,0.470182121176051,"discoidin, CUB and LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1920629]","protein_coding","chromosome","73379"
"ENSMUSG00000060534","Dcc","ENSMUSG00000060534",13171,0.419937742008959,"deleted in colorectal carcinoma [Source:MGI Symbol;Acc:MGI:94869]","protein_coding","chromosome","13176"
"ENSMUSG00000035910","Dcdc2a","ENSMUSG00000035910",8284,0.442177691936263,"doublecortin domain containing 2a [Source:MGI Symbol;Acc:MGI:2652818]","protein_coding","chromosome","195208"
"ENSMUSG00000078552","Dcdc2b","ENSMUSG00000078552",1371,0.490153172866521,"doublecortin domain containing 2b [Source:MGI Symbol;Acc:MGI:2686212]","protein_coding","chromosome","100504491"
"ENSMUSG00000074981","Dcdc5","ENSMUSG00000074981",9014,0.449633902817839,"doublecortin domain containing 5 [Source:MGI Symbol;Acc:MGI:3045363]","transcribed_unitary_pseudogene","chromosome","329482"
"ENSMUSG00000036862","Dchs1","ENSMUSG00000036862",11052,0.496561708288093,"dachsous cadherin related 1 [Source:MGI Symbol;Acc:MGI:2685011]","protein_coding","chromosome","233651"
"ENSMUSG00000029366","Dck","ENSMUSG00000029366",3781,0.418672308912986,"deoxycytidine kinase [Source:MGI Symbol;Acc:MGI:102726]","protein_coding","chromosome","13178"
"ENSMUSG00000027797","Dclk1","ENSMUSG00000027797",15296,0.431942991631799,"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]","protein_coding","chromosome","13175"
"ENSMUSG00000028078","Dclk2","ENSMUSG00000028078",10553,0.471998483843457,"doublecortin-like kinase 2 [Source:MGI Symbol;Acc:MGI:1918012]","protein_coding","chromosome","70762"
"ENSMUSG00000025077","Dclre1a","ENSMUSG00000025077",6384,0.456296992481203,"DNA cross-link repair 1A [Source:MGI Symbol;Acc:MGI:1930042]","protein_coding","chromosome","55947"
"ENSMUSG00000027845","Dclre1b","ENSMUSG00000027845",8405,0.4360499702558,"DNA cross-link repair 1B [Source:MGI Symbol;Acc:MGI:2156057]","protein_coding","chromosome","140917"
"ENSMUSG00000026648","Dclre1c","ENSMUSG00000026648",9316,0.405431515671962,"DNA cross-link repair 1C [Source:MGI Symbol;Acc:MGI:2441769]","protein_coding","chromosome","227525"
"ENSMUSG00000019929","Dcn","ENSMUSG00000019929",5838,0.377869133264817,"decorin [Source:MGI Symbol;Acc:MGI:94872]","protein_coding","chromosome","13179"
"ENSMUSG00000021962","Dcp1a","ENSMUSG00000021962",8230,0.472296476306197,"decapping mRNA 1A [Source:MGI Symbol;Acc:MGI:1923151]","protein_coding","chromosome","75901"
"ENSMUSG00000041477","Dcp1b","ENSMUSG00000041477",6339,0.498974601672188,"decapping mRNA 1B [Source:MGI Symbol;Acc:MGI:2442404]","protein_coding","chromosome","319618"
"ENSMUSG00000024472","Dcp2","ENSMUSG00000024472",8702,0.426798437140887,"decapping mRNA 2 [Source:MGI Symbol;Acc:MGI:1917890]","protein_coding","chromosome","70640"
"ENSMUSG00000032040","Dcps","ENSMUSG00000032040",1451,0.490006891798759,"decapping enzyme, scavenger [Source:MGI Symbol;Acc:MGI:1916555]","protein_coding","chromosome","69305"
"ENSMUSG00000022303","Dcstamp","ENSMUSG00000022303",2664,0.472597597597598,"dendrocyte expressed seven transmembrane protein [Source:MGI Symbol;Acc:MGI:1923016]","protein_coding","chromosome","75766"
